IDNO,State,Class,Name,Population,Lat,Long
4159,Mennowa,hamlet,Latford Corners,,-38.2733787,145.1526418
4160,Mennowa,town,Shaunaseeport,15000,-37.484666,145.7868573
4161,Mennowa,town,Talansby,,-36.6155274,148.541679
4162,Mennowa,town,New Ingrea,,-36.6970529,148.7823483
4163,Mennowa,town,Flowingport,,-36.8868976,149.0398405
4164,Mennowa,town,Saint Fleur,,-38.1537037,145.7990731
4165,Mennowa,town,The Burrows,,-38.1887259,145.9837565
4166,Mennowa,town,Grand Portage,35000,-37.7169409,147.2533017
4167,Mennowa,town,Tyrone,,-38.7742481,147.5730204
4168,Mennowa,town,Saint Stephanie,30000,-37.2524467,147.6590958
4169,Mennowa,hamlet,Guilford,,-36.4372784,147.7562578
4170,Mennowa,village,Dolomite,,-36.7031778,147.8870486
4171,Mennowa,village,Lower Hemmingway,,-36.6363647,147.8508709
4172,Mennowa,village,Mullins,,-36.4370277,147.3103522
4173,Mennowa,village,Cranston,,-36.6974317,147.6544904
4174,Mennowa,hamlet,Grafton Valley,,-36.5574294,147.9019403
4175,Mennowa,hamlet,Spangler Corners,,-36.5387604,147.6352214
4176,Mennowa,hamlet,Ashbourne Station,,-36.4439672,147.8591108
4177,Mennowa,hamlet,McGrath,,-36.6456227,147.617181
4178,Mennowa,hamlet,Kirk,,-36.5023231,147.7436256
4179,Mennowa,village,Butterfield,,-36.5965107,147.3695752
4180,Mennowa,village,Burtondale,,-36.6425168,147.5281285
4181,Mennowa,village,Trombley,,-36.6790615,147.4331039
4182,Mennowa,village,Greatland,,-36.7083919,147.3278597
4183,Mennowa,village,Jefferson Center,,-36.4665176,147.6351491
4184,Mennowa,village,Richland,,-36.5650784,147.7429607
4185,Mennowa,village,Ulethan Gap,,-36.6941626,148.3028982
4186,Mennowa,village,Hopkins Hill,,-36.6786759,148.127546
4187,Mennowa,hamlet,Maple Lodge,,-36.6362612,147.7601906
4188,Mennowa,town,Charlottesburg,10500,-36.5949821,147.6272454
4189,Mennowa,village,Sullivan Heights,2500,-36.4416541,147.9398345
4190,Mennowa,village,Bleasdale,,-36.5386059,147.8407658
4191,Mennowa,hamlet,Sharon Mills,,-36.4736165,147.8314948
4192,Mennowa,village,Bluff Rapids,,-36.4581547,148.0924844
4193,Mennowa,village,Lawrenceburg,,-36.5239496,148.0654907
4194,Mennowa,village,Meadowlark,,-36.5325364,148.1433391
4195,Mennowa,village,Sillandia,,-36.5466043,148.2268523
4196,Mennowa,town,Moosoowee,,-36.8420566,148.4043932
4197,Mennowa,hamlet,Johnstonville,,-36.1230354,147.4589249
4198,Mennowa,village,St. Joseph on the Prairie,,-36.2424041,147.5086211
4199,Mennowa,village,Polk City,,-36.4953712,147.5290696
4200,Mennowa,town,Fostersburg,,-36.3609254,147.3061244
4201,Mennowa,village,Rabbit Bluffs,,-36.1513556,147.3853145
4202,Mennowa,village,Peoples Forge,,-36.240959,147.2777688
4203,Mennowa,village,New Beren,,-36.4037376,147.9911397
4204,Mennowa,town,Ashbourne,10000,-36.4205003,147.884576
4205,Mennowa,village,Angona,1300,-36.0194963,147.4916696
4206,Mennowa,village,Reuben Point,,-36.0759937,147.3647904
4207,Mennowa,town,Forinx City,,-36.5404115,147.239249
4208,Mennowa,town,Timmera,,-36.4863749,147.9629916
4209,Mennowa,town,Valley City,13200,-36.480104,147.9346632
4210,Mennowa,village,Fairbarn,,-36.5122715,147.3689759
4211,Mennowa,village,Alleny,,-36.5403982,147.9219817
4212,Mennowa,village,Dobbins,,-36.3527087,147.4358929
4213,Mennowa,town,Mesossic,,-36.7046229,147.967472
4214,Mennowa,town,Ryansburg,,-36.6354349,148.0043792
4215,Mennowa,village,Grassbluff,,-36.2030488,147.2705054
4216,Mennowa,town,Grassfield,,-36.2178255,147.3112535
4217,Mennowa,town,Naughton,,-37.4738281,148.8526179
4218,Mennowa,town,Tuttle Woods,,-37.8037687,148.7244099
4219,Mennowa,town,Anthem Prairie,,-37.8395967,148.7422762
4220,Mennowa,town,Kalmish Hills,,-37.7195008,148.8150527
4221,Mennowa,town,Wappatonica Plains,,-37.7382617,148.6124619
4222,Mennowa,town,Sutton Hills,,-37.883055,148.6334469
4223,Mennowa,village,Liggette City,,-37.8098335,148.401257
4224,Mennowa,town,Dorica,,-37.7507366,148.84927
4225,Mennowa,town,White Ash,,-37.7528199,148.714128
4226,Mennowa,town,Moxville,,-37.7544786,148.9904563
4227,Mennowa,town,Pell City,,-37.6517284,148.8479962
4228,Mennowa,village,Maddenville,,-37.7237155,148.6895835
4229,Mennowa,town,Greenville,,-37.5877395,148.9144599
4230,Mennowa,town,Averydale,,-37.7508195,148.9222956
4231,Mennowa,town,Meadbrook,,-37.7997696,148.8706793
4232,Mennowa,town,Pearson Heights,,-37.9546661,148.6153045
4233,Mennowa,town,Doshan Hills,,-37.9409753,148.7056832
4234,Mennowa,town,Leavitt Heights,,-37.9323162,148.7793001
4235,Mennowa,village,Briss,,-36.2473188,147.098522
4236,Mennowa,hamlet,Heather Lake Vistas,,-36.3346603,147.2548628
4237,Mennowa,hamlet,Jack,,-36.2651062,147.1112677
4238,Mennowa,hamlet,North Lee,,-36.2504078,147.40453
4239,Mennowa,village,Zinc,,-36.3295349,147.1273504
4240,Mennowa,town,Galena,,-36.2992035,147.1198669
4241,Mennowa,village,Sphalerite,,-36.2940803,147.0736741
4242,Mennowa,hamlet,Oscar Station,,-36.2366582,147.190672
4243,Mennowa,village,Lowell,,-36.2691028,147.2789381
4244,Mennowa,village,West Heather,,-36.3795209,147.1896528
4245,Mennowa,village,Illennier,,-36.3244313,147.2226176
4246,Mennowa,village,Wescoe,,-36.2786,147.189363
4247,Mennowa,village,New Austin,,-36.1780162,147.2134923
4248,Mennowa,village,Moore Valley,,-36.1380826,147.2678231
4249,Mennowa,village,Kinnowa Bridge,,-36.1976204,147.1177589
4250,Mennowa,hamlet,Fillerman,,-35.9741859,147.5336837
4251,Mennowa,hamlet,Summers,,-36.0759416,147.4186812
4252,Mennowa,hamlet,Valley Station,,-36.4934915,147.9308652
4253,Mennowa,hamlet,Sterling Station,,-36.3748219,147.8228902
4254,Mennowa,hamlet,Kilmeade Bend,,-36.3174764,147.725601
4255,Mennowa,hamlet,Qawakee Junction,,-36.3878129,147.7689886
4256,Mennowa,hamlet,Coline,,-36.3944629,147.6647042
4257,Mennowa,hamlet,Flattop,,-36.3069637,147.5424383
4258,Mennowa,hamlet,Lomax,,-36.2738948,147.4634741
4259,Mennowa,village,Vines,,-36.2240747,147.3633848
4260,Mennowa,village,McKinley,,-36.2646855,147.2234677
4261,Mennowa,village,Montgomery Point,,-36.1886675,147.3352431
4262,Mennowa,village,Tanyard,,-36.2555556,147.2870921
4263,Mennowa,village,Wilsonite,,-36.2374371,147.2891736
4264,Mennowa,hamlet,Hubbards Corners,,-36.2914514,147.3964403
4265,Mennowa,hamlet,Chessmark,,-36.1878881,147.4751685
4266,Mennowa,hamlet,Trinity Crossing,,-36.2634108,147.3494909
4267,Mennowa,hamlet,Shingled Bank,,-36.1226322,147.3641467
4268,Mennowa,village,Everett,,-36.8557244,147.6124331
4269,Mennowa,village,Brightstone,,-36.4377182,147.4018477
4270,Mennowa,village,Larkham,,-36.6931987,148.5176461
4271,Mennowa,village,Staphorst,,-36.2736179,146.9932934
4272,Mennowa,hamlet,Isaacson,,-36.5146028,147.179031
4273,Mennowa,town,Pearl River,15000,-37.6714566,147.8730581
4274,Mennowa,town,Livingston,,-36.9389156,147.2696679
4275,Mennowa,town,Richter,,-37.2889401,147.1914761
4276,Mennowa,town,Alexandretta,,-36.9875395,147.7066323
4277,Mennowa,town,New Rockford,,-36.9299968,148.7791722
4278,Mennowa,town,Mauretia,,-37.4369754,149.2545032
4279,Mennowa,town,Meadville,,-37.2646268,149.2364787
4280,Mennowa,town,Providence,,-37.2273897,148.851614
4281,Mennowa,town,Garrettsburg,,-36.2633762,146.8360518
4282,Mennowa,village,Goodman,,-36.5300531,147.0952599
4283,Mennowa,village,Eggart City,,-36.4359228,147.0962904
4284,Mennowa,town,Dominion City,,-36.4820359,146.7855828
4285,Mennowa,hamlet,Slurry Creek,,-36.2892377,147.2906005
4286,Mennowa,hamlet,Responsibility,,-36.3214875,147.1895025
4287,Mennowa,hamlet,Grimsby Junction,,-36.3082779,147.3727512
4288,Mennowa,hamlet,Whites Gatehouse,,-36.4990976,147.6758408
4289,Zakahigan,town,Swanahaw,36248,-40.8736767,147.0439165
4290,Zakahigan,town,Alexandria,,-40.8185162,145.5256266
4291,Zakahigan,town,Western Rock,45304,-39.6624438,147.9307574
4292,Zakahigan,town,Alexander,42590,-40.8633853,147.0592531
4293,Zakahigan,town,Kishkadee,,-39.8478543,146.1014361
4294,Zakahigan,village,Westriver,1867,-39.3448433,147.0167007
4295,Zakahigan,town,Little River,60491,-40.2612548,147.3148788
4296,Zakahigan,town,Trinity,53507,-40.9080719,146.5180081
4297,Zakahigan,city,East Eriksburg,282720,-39.6334749,145.4478731
4298,Zakahigan,city,Plainsburgh,318685,-40.194196,147.0674567
4299,Zakahigan,city,University Beach,90617,-40.7728884,147.5197871
4300,Zakahigan,village,Coastal Flats,4580,-41.2462083,145.0025856
4301,Zakahigan,town,Hiatasha,8714,-40.5522244,147.8821815
4302,Zakahigan,city,Bixoheni,99679,-38.9954802,147.0372901
4303,Zakahigan,village,Wabamick,1257,-40.9242059,146.8312629
4304,Zakahigan,town,Tapamish,12420,-40.2844315,147.7641567
4305,Zakahigan,town,Cherryville,4525,-40.1089792,147.7064935
4306,Zakahigan,town,Lake Marlin,57995,-40.4057965,146.628673
4307,Zakahigan,town,Anaquad,9902,-39.7900147,145.3900195
4308,Zakahigan,city,Maquadena,906269,-41.1208913,145.5284636
4309,Zakahigan,city,Nibikah,110930,-41.209655,145.1620098
4310,Zakahigan,town,Carmen,83431,-41.0706319,145.9310954
4311,Zakahigan,town,Imupaha,44524,-41.2372693,145.7494566
4312,Zakahigan,town,Upper Araminta,,-41.0836206,145.235309
4313,Zakahigan,village,Shopping Area,,-41.1130477,145.6956269
4314,Zakahigan,town,Miquadenim,36357,-40.8460948,145.7853194
4315,Zakahigan,town,Maquakee Flats,,-40.949566,145.5994032
4316,Zakahigan,town,Wamnaka Falls,76058,-40.9823115,145.6594202
4317,Zakahigan,town,Summerfield,9125,-40.9283314,145.416283
4318,Zakahigan,town,North Plainsburgh,159062,-40.0990015,147.1666925
4319,Zakahigan,town,Wimuhakee,13038,-40.6187736,147.8270529
4320,Zakahigan,town,New Waltmore Township,55970,-40.9086477,145.5016421
4321,Zakahigan,town,Parkside,30407,-40.8255328,146.1533755
4322,Zakahigan,town,Centennial,31231,-40.9215545,146.0426323
4323,Zakahigan,town,Minnika,57589,-39.5601311,145.3947146
4324,Zakahigan,village,Okosiman,,-40.2663405,147.7868462
4325,Zakahigan,town,Nawiden,68444,-40.1027183,146.9068943
4326,Zakahigan,village,Schwartzberg,300,-39.7997002,147.756586
4327,Zakahigan,town,Cathammer,17120,-38.9612281,145.5156415
4328,Zakahigan,town,Mennowici,4300,-38.8388345,146.0549747
4329,Zakahigan,hamlet,Airport Hamlet,,-41.1465764,145.1004188
4330,Zakahigan,town,Three Waters,37000,-38.9458255,146.9362805
4331,Zakahigan,town,Springford,9848,-40.847531,146.3136452
4332,Zakahigan,city,Clay,81555,-39.6236851,146.893882
4333,Zakahigan,town,Obsidian,,-41.0125474,145.9489056
4334,Zakahigan,town,Oshawasko,63628,-41.1299499,145.9372899
4335,Zakahigan,village,Nolma,,-40.9628542,145.3928732
4336,Zakahigan,town,Glenway Shores,,-40.9572395,145.107572
4337,Zakahigan,town,Fairville,129516,-40.2410285,147.0355221
4338,Zakahigan,town,Quinton,20723,-40.1460763,146.9902035
4339,Zakahigan,village,Wrigglesworth Township,,-41.1654309,145.0494889
4340,Zakahigan,village,New Beddington,,-40.0927805,147.2635096
4341,Zakahigan,village,Bagan,24650,-40.1055503,146.9776719
4342,Zakahigan,town,Suntoka,57536,-40.2326906,147.1076839
4343,Zakahigan,town,Astrid,31084,-40.2381618,147.1823781
4344,Zakahigan,town,Effesian Fork,17933,-40.2276122,147.2390478
4345,Zakahigan,town,Collinsville,77710,-40.1861515,146.9320958
4346,Zakahigan,town,Monish-Tonish,49678,-40.1632471,147.2656124
4347,Zakahigan,town,Lemon Stop,39312,-40.0971796,147.0408218
4348,Zakahigan,village,Copper Township,,-40.8917143,145.3559862
4349,Zakahigan,town,Koperberg,,-40.8782176,145.6793969
4350,Zakahigan,town,Giles Township,,-40.9155066,145.8260386
4351,Zakahigan,town,Violet Township,,-41.0363763,145.1087945
4352,Zakahigan,town,Norman Trails,13846,-40.6254177,146.1497484
4353,Zakahigan,town,Hazen,,-40.881852,145.4637906
4354,Zakahigan,town,Shortbridge,22472,-40.2548033,145.4894465
4355,Zakahigan,town,Laycock,3000,-39.598901,147.1338056
4356,Zakahigan,town,Progress,3000,-39.0109805,146.2184857
4357,Zakahigan,town,Akisita,3000,-39.3136491,146.0720434
4358,Zakahigan,town,Binesi,3100,-39.4354151,145.8613076
4359,Zakahigan,town,Rabbit Wood,3000,-40.1558034,145.9902467
4360,Zakahigan,town,Memoquido,3000,-40.6247418,145.4479939
4361,Zakahigan,town,Dillingham,3000,-39.9663891,147.61082
4362,Zakahigan,town,Charming,8300,-40.4670398,146.3696892
4363,Zakahigan,village,Nowhere,,-40.5955761,147.6346206
4364,Zakahigan,town,Flat Strip,4990,-39.5110886,145.5822272
4365,Zakahigan,village,Grayling,,-39.2487264,145.3417689
4366,Zakahigan,village,Creekside,800,-39.2095683,147.0541738
4367,Zakahigan,town,Weston,26203,-39.5174244,145.5066158
4368,Zakahigan,village,Greenville,1500,-39.029619,147.0980071
4369,Zakahigan,town,Potter,,-38.9723403,147.3673565
4370,Zakahigan,town,Beskooti,,-39.0171013,147.1565564
4371,Zakahigan,town,Marenzi Township,,-40.5960204,147.4626874
4372,Zakahigan,town,Cold Spring,,-39.0068672,145.619697
4373,Zakahigan,town,Highwater,5500,-39.0618967,147.0451284
4374,Zakahigan,town,South Bixoheni,20600,-39.0410339,146.9807768
4375,Zakahigan,town,Pine Township,30000,-39.0568482,146.8971563
4376,Zakahigan,town,Edgewood,8800,-38.9463656,147.0711351
4377,Zakahigan,town,Ayustang,8100,-38.8673021,146.8865776
4378,Zakahigan,town,Y,2500,-39.3132556,147.6577449
4379,Zakahigan,village,Hamish,,-40.7974371,146.7423245
4380,Zakahigan,town,Woodchuck,5296,-40.6865609,146.9291782
4381,Zakahigan,village,Wolverine,,-40.8025428,145.6269811
4382,Zakahigan,village,Green City,672,-40.5068563,145.9092464
4383,Zakahigan,village,Gramercy Township,15858,-40.2607143,146.7538878
4384,Zakahigan,village,Marian Township,14323,-40.1164397,146.786761
4385,Zakahigan,town,Bratt Township,14932,-40.0737252,147.3736708
4386,Zakahigan,town,Maplegrove,,-40.9523593,146.976626
4387,Zakahigan,village,Erabliere Township,,-40.9279567,146.8973829
4388,Zakahigan,village,Dubois,,-40.8684995,147.1493633
4389,Zakahigan,village,Middleton,,-39.8995965,146.5268896
4390,Zakahigan,village,Youngtown,,-40.8281201,146.3188734
4391,Zakahigan,village,Stanton,,-40.8210358,147.3029617
4392,Zakahigan,hamlet,Hospital Point,,-40.9914118,145.0566019
4393,Zakahigan,hamlet,Swanahaw Industrial Park,,-40.8929411,146.9891387
4394,Zakahigan,town,Kimmel,38292,-39.6372797,145.5646499
4395,Zakahigan,village,Hero,,-40.1523847,147.7064896
4396,Zakahigan,village,Plateau,,-38.888987,147.2722232
4397,Zakahigan,village,Takinkam Corner,,-39.1819385,146.5796592
4398,Zakahigan,village,Pieszecki Township,,-39.8077446,146.942825
4399,Zakahigan,village,LeKay,,-40.1436606,146.3168556
4400,Zakahigan,village,Bambrough,,-39.9265512,145.7050248
4401,Zakahigan,town,Mississaukee,,-38.8596272,145.5192804
4402,Zakahigan,village,Old Trail,,-38.9610333,147.5186333
4403,Zakahigan,village,Cleeves Township,,-40.862195,145.9756451
4404,Zakahigan,village,Yoxtheimer,,-39.3674943,147.4304679
4405,Zakahigan,town,Five Hamlets,1700,-39.8397692,145.7875212
4406,Zakahigan,village,Northfield,,-38.8347294,146.5277153
4407,Zakahigan,hamlet,Mahpiya North,330,-39.8370989,145.786915
4408,Zakahigan,hamlet,Mahpiya West,330,-39.8392408,145.7820655
4409,Zakahigan,hamlet,Mahpiya East,330,-39.838071,145.7931806
4410,Zakahigan,hamlet,Watoto West,330,-39.8424536,145.7850482
4411,Zakahigan,hamlet,Watoto East,330,-39.8416463,145.7915498
4412,Zakahigan,town,Lac Noveau,,-39.3893709,147.6785991
4413,Zakahigan,hamlet,South Chester,,-38.8240362,146.0630413
4414,Zakahigan,hamlet,La Pere,,-40.498124,145.7879777
4415,Zakahigan,village,Ball,,-40.3893006,145.4474749
4416,Zakahigan,town,Mennowa City,,-40.539194,147.6340306
4417,Zakahigan,village,Mont Poubelle,,-40.7844407,145.2873228
4418,Zakahigan,town,Watering Hole,,-40.7628611,145.4386424
4419,Zakahigan,town,Wagmuska,27469,-39.5667137,145.5770196
4420,Zakahigan,town,Brook River,32094,-39.7404168,145.3756093
4421,Zakahigan,village,Braden,,-40.5827684,146.6471815
4422,Zakahigan,village,Scion Township,,-41.0335279,145.2262112
4423,Zakahigan,village,Vineshank Township,,-40.1383064,146.6123919
4424,Zakahigan,village,Peralta,,-40.5628407,147.2194379
4425,Zakahigan,village,Kiefaber Township,,-40.2410121,145.891914
4426,Zakahigan,village,Badger Township,,-40.2648563,146.054649
4427,Zakahigan,village,Venus Township,,-40.1615584,145.8922573
4428,Zakahigan,village,Mostafa Township,,-40.0985526,145.8871054
4429,Zakahigan,village,Saparova Township,,-40.09935,146.0520779
4430,Zakahigan,village,Schall Township,,-40.0167009,146.0527602
4431,Zakahigan,village,Fernos Township,,-40.0159192,145.8912263
4432,Zakahigan,village,Cattle Township,,-39.9193472,146.2649339
4433,Zakahigan,village,Dudenhoeffer Township,,-39.9197422,146.3832085
4434,Zakahigan,village,Palmiere Township,,-39.7981171,146.2649339
4435,Zakahigan,village,McInerney Township,,-39.7985128,146.3832085
4436,Zakahigan,village,Tulip Township,,-39.7989085,146.5014832
4437,Zakahigan,village,Overdeck Township,,-39.6823539,146.5013116
4438,Zakahigan,village,Meitner Township,,-39.6819576,146.3830369
4439,Zakahigan,village,Ratner Township,,-39.6815613,146.2647622
4440,Zakahigan,village,Campanur Township,,-39.6811649,146.1464875
4441,Zakahigan,village,Coppinger Township,,-39.6807686,146.0282128
4442,Zakahigan,town,Blairwood,,-39.5905621,146.8256156
4443,Zakahigan,town,Worthington,,-39.6484456,146.8405742
4444,Zakahigan,town,Stringfield,,-39.6621386,146.9229125
4445,Zakahigan,town,Bonnemer,,-39.6265154,146.9698619
4446,Zakahigan,village,Lake Bareilles Township,,-39.7867333,147.8956143
4447,Zakahigan,town,Simone,,-39.7359209,147.9603628
4448,Zakahigan,village,Small Rock,,-39.7394768,147.8487293
4449,Zakahigan,town,Goodman,21218,-39.7061241,145.5812139
4450,Zakahigan,town,Wabiquey,19707,-39.7540881,145.5699165
4451,Zakahigan,town,Boar Lake,18696,-39.7929768,145.5580747
4452,Zakahigan,town,Southbrook,17055,-39.8076653,145.4652488
4453,Zakahigan,hamlet,Merindorf,,-39.3634464,145.3479701
4454,Zakahigan,town,Kanotanka,22435,-39.7610295,145.4560026
4455,Zakahigan,town,Duolacus,18199,-39.8298409,145.3828325
4456,Zakahigan,town,McBride,18136,-39.5082375,145.3891817
4457,Zakahigan,town,Bruslind,5615,-40.651992,146.1974713
4458,Zakahigan,village,Loneman Township,4100,-40.8062732,145.9952542
4459,Tennewa,city,Dodger Bluffs,64185,-38.6797939,143.1905063
4460,Tennewa,city,Barstone,407294,-38.6098823,143.1655858
4461,Tennewa,city,Saint Eustace,58034,-36.8637267,142.9105262
4462,Tennewa,town,Neneesoonee,,-38.5354751,143.3012752
4463,Tennewa,town,Pleasantview,,-38.6927128,143.1654645
4464,Tennewa,town,Wynonah,,-38.5350471,143.3934551
4465,Tennewa,town,Cawfield,,-38.6367613,143.58207
4466,Tennewa,city,Ryle,57112,-37.1781336,145.2998219
4467,Tennewa,city,Kirkaldy,112550,-37.7469252,144.0728375
4468,Tennewa,city,Chottane,42779,-37.8077187,143.9546187
4469,Tennewa,town,Harmony,,-36.7709417,142.9567022
4470,Tennewa,town,Anckawatchiup,,-36.9051677,145.3815348
4471,Tennewa,town,Eloy,,-37.619706,144.81773
4472,Tennewa,town,Abercanelli,,-37.6668617,144.0861297
4473,Tennewa,town,Marston City,,-37.7429732,144.3372936
4474,Tennewa,town,South Clifton,,-38.3467824,144.8079448
4475,Tennewa,town,Pocheeneehee,,-38.652769,144.5706948
4476,Tennewa,town,Raus,,-37.9767094,144.7350726
4477,Tennewa,town,Washioute,,-38.2199159,144.4641482
4478,Tennewa,town,Loch Mare,,-38.1089573,143.8753142
4479,Tennewa,city,Saint Andrew,75885,-38.2360706,144.1581331
4480,Tennewa,town,Craigends,,-38.4301339,144.1656739
4481,Tennewa,town,Devon Bluffs,16718,-38.686175,144.179315
4482,Tennewa,town,Grandeville,,-38.689578,143.8148651
4483,Tennewa,town,Neemaha,,-38.3992023,143.9369014
4484,Tennewa,town,Blythswood,,-38.3921477,143.5574449
4485,Tennewa,town,Eideann,,-37.378221,144.112164
4486,Tennewa,town,Blackburn,,-37.7537444,143.7888911
4487,Tennewa,town,Wyndham,,-38.0498333,143.3869121
4488,Tennewa,town,Torlundy,5823,-38.3030145,143.1282259
4489,Tennewa,town,Bannock,,-37.6808014,143.326513
4490,Tennewa,town,Aspen Park,,-37.3565029,143.3995441
4491,Tennewa,town,New Pern,,-37.0127885,143.2056072
4492,Tennewa,village,Curshoe Spring,,-36.4084299,143.6234405
4493,Tennewa,town,Weber,,-36.3649728,143.5945337
4494,Tennewa,town,Auburn Falls,,-36.3007863,141.8660266
4495,Tennewa,town,Clearmont,,-37.2304827,144.1888699
4496,Tennewa,town,Arice Bluffs,,-37.2082117,144.6868107
4497,Tennewa,town,Gate Falls,,-36.6438663,143.7137538
4498,Tennewa,town,Filsonville,,-36.5942725,144.1879962
4499,Tennewa,town,Rawlins Bluffs,,-37.0692456,144.2188056
4500,Tennewa,town,Promming,,-36.7422343,144.7352788
4501,Tennewa,town,Felicity,,-36.9008951,144.7088463
4502,Tennewa,town,Hatonokohutee,,-36.5377662,144.068277
4503,Tennewa,town,Kemmingwood,,-36.44163,142.9090733
4504,Tennewa,town,Whimdale,,-36.8513885,144.0791583
4505,Tennewa,village,Boro,,-38.5785427,143.6706175
4506,Tennewa,village,Clayville,,-38.8126057,144.2122973
4507,Tennewa,town,Mongooseville,,-38.8182444,143.2246489
4508,Tennewa,town,Archer Clearing,,-37.9778937,143.01988
4509,Tennewa,village,Carlosama,,-36.2460009,141.847015
4510,Tennewa,village,Gieritz,,-36.2534356,143.7010256
4511,Tennewa,village,Kapootee,,-38.0959555,145.009287
4512,Tennewa,village,Bottom Creek,,-38.3225928,145.0062314
4513,Tennewa,town,Company,,-37.1887578,145.3457732
4514,Tennewa,town,Grangemouth,,-37.9252014,144.1879335
4515,Tennewa,village,Bison Pass,,-37.8319977,143.5992081
4516,Tennewa,village,Hetko Butte Village,,-37.8561094,143.5929406
4517,Tennewa,town,Gleason,,-38.7233433,143.0417968
4518,Tennewa,village,Ranger,,-38.6849413,142.9683393
4519,Tennewa,hamlet,Tarott,,-38.8093931,143.2987122
4520,Tennewa,hamlet,Nann,,-38.7666422,143.097672
4521,Tennewa,hamlet,Bob,,-38.7715975,142.9668773
4522,Tennewa,hamlet,Dallum,,-38.665851,143.0164644
4523,Tennewa,hamlet,Akogama Crossing,,-38.6798076,143.0690158
4524,Tennewa,hamlet,Overhill,,-38.6076105,142.9256447
4525,Tennewa,village,Pike,,-38.6142088,142.9435212
4526,Tennewa,hamlet,Nonnotookee,,-38.6936213,143.0062236
4527,Tennewa,village,Emerick,,-38.7107269,143.0759328
4528,Tennewa,village,Mannanatee,,-38.808795,143.0994686
4529,Tennewa,village,Banton,,-38.7625096,143.1539065
4530,Tennewa,village,Question,,-38.766292,143.0269746
4531,Tennewa,village,Panhandle Hill,,-38.6524528,142.9664282
4532,Tennewa,village,Cottage End,,-38.7232731,142.9675959
4533,Tennewa,village,Green Grass,,-38.8058899,143.0248188
4534,Tennewa,town,Somers,,-38.7520439,143.199666
4535,Tennewa,village,Farmerton,,-36.5844018,143.1038256
4536,Tennewa,hamlet,Tananoo,,-36.5864936,143.0743608
4537,Tennewa,village,Boozer Pass,,-36.7905339,142.9308549
4538,Tennewa,village,Upper Arrow,,-36.8363458,143.0376645
4539,Tennewa,village,Larsson,,-36.8556836,142.979274
4540,Tennewa,village,Coyotte Heights,,-36.8123285,142.9751418
4541,Tennewa,village,Camachettee,,-36.7925481,142.9643172
4542,Tennewa,village,Fiddleton,,-36.7559229,142.9889758
4543,Tennewa,village,Flatridge,,-36.7410952,142.9422634
4544,Tennewa,village,McMurphy,,-36.7297206,142.967057
4545,Tennewa,hamlet,Dickston,,-36.6307332,142.9945455
4546,Tennewa,hamlet,Washookie,,-36.6396718,143.0399104
4547,Tennewa,hamlet,Pahiotee,,-36.457199,142.9428924
4548,Tennewa,village,Bockton,,-36.4399651,142.8910147
4549,Tennewa,hamlet,Narrow Creek,,-36.4761628,142.9617121
4550,Tennewa,village,Steepleton,,-36.4754404,142.9727165
4551,Tennewa,hamlet,Comanache Gorge,,-36.5013683,142.9794089
4552,Tennewa,hamlet,Elizabeth,,-36.5168198,142.9737046
4553,Tennewa,hamlet,Preton,,-36.5891263,142.977208
4554,Tennewa,hamlet,Mackleberry Creek,,-36.5992958,143.0435486
4555,Tennewa,village,Crusader's Junction,,-36.6050741,143.0055387
4556,Tennewa,hamlet,Peterson,,-36.6748034,142.999621
4557,Tennewa,village,Ranger,,-36.6979634,142.995354
4558,Tennewa,village,Kamsey,,-36.8136231,142.9166615
4559,Tennewa,village,Clipperton Hills,,-36.834764,142.9844843
4560,Tennewa,town,Chadderton,,-36.8829207,142.9488212
4561,Tennewa,village,Granite Rapids,,-36.7221606,142.9883471
4562,Tennewa,town,West Saint Eustace,,-36.8500049,142.883873
4563,Tennewa,village,Lennon,,-36.6344818,143.0144881
4564,Tennewa,village,Grand Rapids,,-37.711224,143.2410899
4565,Tennewa,village,Crescent Pine,,-37.7542221,143.3296714
4566,Tennewa,village,Caloohan,,-37.7973368,143.2011873
4567,Tennewa,village,Miritian Junction,,-37.8528126,143.5204937
4568,Tennewa,village,Hopeful,,-37.899102,143.4553926
4569,Tennewa,village,Kirkland,,-38.0009298,143.3889331
4570,Tennewa,village,Poindexter,,-36.8665725,142.9316635
4571,Tennewa,village,Pahimakee,,-36.8444697,142.9156734
4572,Tennewa,village,Highland Acres,,-36.827502,142.936155
4573,Tennewa,village,Avalon,,-36.8505801,142.9472043
4574,Tennewa,village,Hot Spring Town,,-36.4239513,143.4739012
4575,Tennewa,village,Salmon,,-36.4001323,143.5414883
4576,Tennewa,village,Hetanevoeo,,-36.5582009,143.2502524
4577,Tennewa,village,Tarak,,-36.527924,143.3131723
4578,Tennewa,village,Bodaway,,-36.4737069,143.4393523
4579,Tennewa,town,Pectechaw Falls,,-38.288329,144.0091952
4580,Tennewa,village,Remiville,,-38.562387,144.1877888
4581,Tennewa,village,Abel,,-38.751391,143.5222802
4582,Tennewa,village,Richard,,-38.7517166,143.910668
4583,Tennewa,village,Taverntown,,-38.7228419,143.9504661
4584,Tennewa,village,South Devon,,-38.7367252,144.1669927
4585,Tennewa,village,Blairhall,,-38.5638552,143.8552336
4586,Tennewa,village,Posee,,-38.6364668,143.9216625
